Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024/01/20,10:22,Saturday,PAPE STATION,PUMEL,0,0,,BD,0
2024/01/20,11:49,Saturday,FINCH STATION,TUATC,5,10,S,YU,6111
2024/01/20,12:04,Saturday,UNION STATION,PUOPO,4,10,N,YU,5616
2024/01/20,12:09,Saturday,EGLINTON STATION,PUMST,0,0,,YU,0
2024/01/20,12:15,Saturday,SUMMERHILL STATION,MUPAA,5,11,N,YU,6066
2024/01/20,12:30,Saturday,QUEEN STATION,PUMST,0,0,,YU,0
2024/01/20,12:44,Saturday,KIPLING STATION,PUSNT,0,0,E,BD,5228
2024/01/20,12:56,Saturday,WARDEN STATION,MUPR1,102,106,W,BD,5089
2024/01/20,13:16,Saturday,BLOOR STATION,MUIE,0,0,,YU,0
2024/01/20,13:28,Saturday,BLOOR STATION,SUDP,0,0,N,YU,5604
2024/01/20,13:34,Saturday,DUFFERIN STATION,SUO,0,0,W,BD,5200
2024/01/20,13:35,Saturday,ROSEDALE STATION,MUNCA,0,0,,YU,0
2024/01/20,13:37,Saturday,YONGE BD STATION,MUIRS,0,0,,BD,0
2024/01/20,13:47,Saturday,BLOOR STATION,MUIS,0,0,,YU,0
2024/01/20,15:21,Saturday,WARDEN STATION,PUSTS,0,0,W,BD,5194
2024/01/20,16:04,Saturday,KIPLING STATION,SUDP,0,0,W,BD,5008
2024/01/20,16:05,Saturday,WARDEN STATION,PUSTS,0,0,W,BD,5091
2024/01/20,16:50,Saturday,WARDEN STATION,PUSTS,0,0,W,BD,5022
2024/01/20,16:52,Saturday,BATHURST STATION,MUO,0,0,,BD,0
2024/01/20,16:56,Saturday,WILSON STATION,SUDP,3,10,S,YU,6091
2024/01/20,16:59,Saturday,DUNDAS STATION,MUIRS,0,0,,YU,0
2024/01/20,17:18,Saturday,KENNEDY BD STATION,TUNIP,3,7,W,BD,5249
2024/01/20,17:48,Saturday,ROSEDALE STATION,SUO,0,0,S,YU,6061
2024/01/20,18:08,Saturday,KIPLING STATION,SUDP,0,0,E,BD,5360
2024/01/20,18:43,Saturday,DONLANDS STATION,MUDD,3,7,E,BD,5246
2024/01/20,18:49,Saturday,WOODBINE STATION,MUSC,0,0,E,BD,5247
2024/01/20,18:52,Saturday,MAIN STREET STATION,SUUT,0,0,E,BD,5247
2024/01/20,19:23,Saturday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2024/01/20,19:40,Saturday,VICTORIA PARK STATION,MUO,5,9,E,BD,5039
2024/01/20,19:40,Saturday,WARDEN STATION,MUO,5,9,W,BD,5008
2024/01/20,19:58,Saturday,DOWNSVIEW PARK STATION,PUOPO,3,9,N,YU,5466
2024/01/20,20:01,Saturday,BLOOR STATION,MUIS,0,0,S,YU,0
2024/01/20,20:24,Saturday,DOWNSVIEW PARK STATION,PUOPO,0,0,N,YU,5876
2024/01/20,20:45,Saturday,YORK MILLS STATION,MUPLB,40,46,S,YU,5381
2024/01/20,20:55,Saturday,WILSON STATION,PUOPO,7,14,N,YU,5906
2024/01/20,21:43,Saturday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5039
2024/01/20,21:49,Saturday,WARDEN STATION,MUO,6,12,W,BD,5352
2024/01/20,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/20,22:00,Saturday,DAVISVILLE STATION,MUPAA,5,11,N,YU,5426
2024/01/20,22:07,Saturday,BLOOR STATION,MUI,13,19,S,YU,5601
2024/01/20,22:18,Saturday,WILSON STATION,PUOPO,8,15,N,YU,5906
2024/01/20,22:39,Saturday,PIONEER VILLAGE STATIO,PUOPO,5,12,N,YU,5906
2024/01/20,22:45,Saturday,HIGHWAY 407 STATION,PUOPO,8,13,N,YU,5906
2024/01/20,22:47,Saturday,ST ANDREW STATION,MUPAA,3,9,S,YU,6066
2024/01/20,23:05,Saturday,WOODBINE STATION,SUDP,6,12,W,BD,5112
2024/01/20,23:11,Saturday,COLLEGE STATION,PUOPO,5,11,N,YU,5386
2024/01/20,23:21,Saturday,KING STATION,MUI,8,14,S,YU,5971
2024/01/20,23:31,Saturday,ISLINGTON STATION,MUSC,0,0,E,BD,5247
2024/01/20,23:58,Saturday,DUNDAS STATION,SUO,0,0,N,YU,5431
2024/01/20,00:09,Saturday,ST GEORGE YUS STATION,MUI,7,14,N,YU,6126
2024/01/20,00:41,Saturday,RUNNYMEDE STATION,SUDP,0,0,,BD,0
2024/01/20,01:27,Saturday,YORK MILLS STATION,MUIR,0,0,N,YU,5591
2024/01/20,01:35,Saturday,EGLINTON WEST STATION,SUDP,0,0,,YU,0
2024/01/20,01:45,Saturday,SPADINA BD STATION,SUO,0,0,W,BD,5334
2024/01/20,01:46,Saturday,SPADINA YUS STATION,SUO,0,0,N,YU,5796
2024/01/20,01:50,Saturday,EGLINTON STATION,MUIS,0,0,N,YU,0
2024/01/20,02:05,Saturday,SHEPPARD-YONGE STATION,MUIS,0,0,,SHP,0
2024/01/20,02:28,Saturday,SHEPPARD-YONGE STATION,MUI,0,0,W,SHP,6171
2024/01/20,19:44,Saturday,LESLIE STATION,SUUT,13,20,W,SHP,6161
2024/01/20,20:20,Saturday,LESLIE STATION,TUMVS,6,13,W,SHP,6161
2024/01/20,22:50,Saturday,DON MILLS STATION,MUI,7,14,W,SHP,6151
2024/01/21,02:01,Sunday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2024/01/21,02:44,Sunday,FINCH STATION,SUO,0,0,,YU,0
2024/01/21,02:46,Sunday,PIONEER VILLAGE STATIO,SUO,0,0,,YU,0
2024/01/21,03:45,Sunday,SPADINA BD STATION,MUIS,0,0,,BD,0
2024/01/21,06:39,Sunday,FINCH STATION,MUIS,0,0,,YU,0
2024/01/21,08:00,Sunday,SUBWAY CLOSURE: ST GEO,MUO,0,0,,YU,0
2024/01/21,08:37,Sunday,ST GEORGE YUS STATION,SUDP,5,11,S,YU,5416
2024/01/21,08:42,Sunday,WARDEN STATION,MUD,3,7,E,BD,5072
2024/01/21,10:35,Sunday,ROSEDALE STATION,MUPAA,0,0,N,YU,5691
2024/01/21,11:02,Sunday,DUNDAS STATION,MUSAN,3,9,N,YU,6066
2024/01/21,11:23,Sunday,ST ANDREW STATION,TUO,0,0,S,YU,5546
2024/01/21,11:55,Sunday,DUNDAS STATION,SUDP,0,0,,YU,0
2024/01/21,12:00,Sunday,CHRISTIE STATION,SUO,0,0,,BD,0
2024/01/21,12:01,Sunday,COLLEGE STATION,MUIS,0,0,,YU,0
2024/01/21,12:08,Sunday,YORK MILLS STATION,SUDP,6,12,S,YU,5616
2024/01/21,12:44,Sunday,SPADINA YUS STATION,SUDP,5,12,N,YU,5411
2024/01/21,13:35,Sunday,DUNDAS STATION,SUUT,0,0,N,YU,5721
2024/01/21,13:37,Sunday,DUNDAS STATION,SUO,7,14,N,YU,5721
2024/01/21,13:54,Sunday,YONGE BD STATION,SUDP,0,0,,BD,0
2024/01/21,14:03,Sunday,FINCH STATION,SUDP,0,0,,YU,0
2024/01/21,14:54,Sunday,LAWRENCE STATION,MUO,4,10,S,YU,6061
2024/01/21,15:43,Sunday,RUNNYMEDE STATION,MUSC,0,0,E,BD,5039
2024/01/21,15:45,Sunday,SHEPPARD STATION,SUUT,7,12,S,YU,5611
2024/01/21,15:56,Sunday,BLOOR STATION,SUO,0,0,,YU,0
2024/01/21,16:07,Sunday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2024/01/21,16:09,Sunday,YORK MILLS STATION,MUPAA,0,0,N,YU,5426
2024/01/21,16:22,Sunday,VICTORIA PARK STATION,PUMEL,0,0,,BD,0
2024/01/21,16:23,Sunday,BLOOR STATION,PUOPO,3,9,S,YU,5811
2024/01/21,16:25,Sunday,BLOOR STATION,PUMEL,0,0,,YU,0
2024/01/21,16:29,Sunday,BLOOR STATION,PUOPO,0,0,S,YU,5696
2024/01/21,16:31,Sunday,BLOOR STATION,PUOPO,0,0,S,YU,0
2024/01/21,16:43,Sunday,NORTH YORK CTR STATION,SUAP,0,0,,YU,0
2024/01/21,16:50,Sunday,SHEPPARD STATION,SUDP,11,17,S,YU,5916
2024/01/21,17:08,Sunday,SHERBOURNE STATION,EUDO,7,11,E,BD,5062
2024/01/21,18:16,Sunday,UNION STATION,PUOPO,5,11,N,YU,5616
2024/01/21,18:59,Sunday,YORK MILLS STATION,SUEAS,12,18,S,YU,5971
2024/01/21,19:06,Sunday,WELLESLEY STATION,SUDP,4,11,N,YU,5426
2024/01/21,19:06,Sunday,WELLESLEY STATION,MUIRS,0,0,S,YU,5571
2024/01/21,19:25,Sunday,WELLESLEY STATION,SUO,8,14,S,YU,5811
2024/01/21,21:08,Sunday,FINCH STATION,SUO,0,0,,YU,0
2024/01/21,21:37,Sunday,EGLINTON WEST STATION,MUIS,0,0,,YU,0
2024/01/21,21:38,Sunday,BLOOR STATION,SUUT,0,0,N,YU,0
2024/01/21,21:42,Sunday,DAVISVILLE STATION,MUIS,0,0,,YU,0
2024/01/21,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/21,22:01,Sunday,KENNEDY BD STATION,MUIR,6,12,W,BD,5205
2024/01/21,22:29,Sunday,ST GEORGE BD STATION,SUO,0,0,W,YU,0
2024/01/21,22:41,Sunday,DUNDAS STATION,SUUT,8,13,S,YU,5971
2024/01/21,23:21,Sunday,KEELE STATION,SUO,0,0,,BD,0
2024/01/21,23:41,Sunday,SPADINA BD STATION,SUO,0,0,W,BD,5334
2024/01/21,23:52,Sunday,EGLINTON STATION,MUIS,0,0,,YU,0
2024/01/21,00:13,Sunday,FINCH STATION,MUIS,0,0,,YU,0
2024/01/21,00:47,Sunday,FINCH STATION,SUO,0,0,,YU,0
2024/01/21,00:53,Sunday,WOODBINE STATION,EUSC,0,0,E,BD,5039
2024/01/21,01:07,Sunday,CHESTER STATION,SUO,6,12,E,BD,5355
2024/01/21,01:44,Sunday,FINCH STATION,MUIS,0,0,,YU,5721
2024/01/21,01:51,Sunday,KENNEDY BD STATION,MUIS,0,0,W,BD,5112
2024/01/21,01:52,Sunday,FINCH STATION,MUIS,0,0,,YU,0
2024/01/21,16:38,Sunday,DON MILLS STATION,MUIS,0,0,,SHP,0
2024/01/22,05:45,Monday,YORK MILLS STATION,MUATC,0,0,N,YU,5591
2024/01/22,06:06,Monday,HIGHWAY 407 STATION,PUOPO,3,9,S,YU,5841
2024/01/22,06:08,Monday,ST PATRICK STATION,PUSO,4,0,N,YU,5811
2024/01/22,06:14,Monday,HIGHWAY 407 STATION,PUOPO,6,9,S,YU,5896
2024/01/22,06:16,Monday,FINCH WEST STATION,PUOPO,5,11,S,YU,5841
2024/01/22,06:24,Monday,PIONEER VILLAGE STATIO,PUOPO,4,7,S,YU,5896
2024/01/22,06:31,Monday,KEELE STATION,MUIS,0,0,,BD,0
2024/01/22,06:41,Monday,KENNEDY BD STATION,PUSNT,0,0,W,BD,5228
2024/01/22,07:00,Monday,GREENWOOD STATION,MUSC,0,0,E,BD,5214
2024/01/22,08:02,Monday,DUNDAS STATION,SUUT,0,0,N,YU,5976
2024/01/22,08:10,Monday,ISLINGTON STATION,TUSC,0,0,W,BD,5101
2024/01/22,08:21,Monday,YORK MILLS STATION,MUPAA,4,7,N,YU,5616
2024/01/22,08:29,Monday,ISLINGTON STATION,MUCL,5,7,W,BD,5053
2024/01/22,08:34,Monday,LAWRENCE STATION,EUDO,6,9,N,YU,5901
2024/01/22,08:48,Monday,EGLINTON STATION,MUATC,6,9,N,YU,6131
2024/01/22,08:56,Monday,LAWRENCE STATION,EUTRD,6,9,N,YU,6131
2024/01/22,09:11,Monday,EGLINTON STATION,PUOPO,0,0,S,YU,5906
2024/01/22,10:01,Monday,LAWRENCE WEST STATION,PUOPO,5,8,N,YU,5906
2024/01/22,10:09,Monday,WILSON STATION,PUOPO,5,8,N,YU,5906
2024/01/22,10:27,Monday,SPADINA BD STATION,TUOS,5,9,E,BD,5347
2024/01/22,10:28,Monday,BLOOR STATION,MUPAA,5,9,N,YU,6001
2024/01/22,10:34,Monday,COXWELL STATION,SUO,0,0,,BD,0
2024/01/22,11:26,Monday,BAY STATION,SUDP,0,0,,BD,0
2024/01/22,12:07,Monday,ST CLAIR WEST STATION,MUIS,9,18,,YU,0
2024/01/22,12:12,Monday,QUEEN STATION,PUMEL,0,0,,YU,0
2024/01/22,12:29,Monday,SHEPPARD WEST STATION,MUSAN,5,10,S,YU,5796
2024/01/22,12:52,Monday,WOODBINE STATION,MUIS,0,0,,BD,0
2024/01/22,13:24,Monday,JANE STATION,MUIS,0,0,W,BD,0
2024/01/22,14:39,Monday,KENNEDY BD STATION,PUTDN,9,13,E,BD,5329
2024/01/22,14:45,Monday,OSSINGTON STATION,SUDP,0,0,W,BD,5091
2024/01/22,14:51,Monday,OSSINGTON STATION,SUO,0,0,E,BD,0
2024/01/22,14:56,Monday,KIPLING STATION,TUSC,3,7,W,BD,5312
2024/01/22,15:10,Monday,EGLINTON STATION,SUEAS,7,12,S,YU,6081
2024/01/22,15:21,Monday,NORTH YORK CTR STATION,EUBK,3,8,S,YU,5581
2024/01/22,15:30,Monday,YORK MILLS STATION,EUCD,3,8,S,YU,5581
2024/01/22,15:34,Monday,BAY STATION,SUO,0,0,W,BD,5333
2024/01/22,15:49,Monday,OSGOODE STATION,SUDP,0,0,N,YU,5506
2024/01/22,15:55,Monday,CASTLE FRANK STATION,SUUT,6,10,E,BD,5031
2024/01/22,16:05,Monday,PAPE STATION,PUMEL,0,0,,BD,0
2024/01/22,16:16,Monday,WILSON STATION,TUNIP,5,10,S,YU,5931
2024/01/22,16:52,Monday,KENNEDY BD STATION,SUDP,3,6,W,BD,5339
2024/01/22,16:56,Monday,SUMMERHILL STATION,PUOPO,0,0,N,YU,5671
2024/01/22,16:59,Monday,ISLINGTON STATION,TUSC,0,0,E,BD,5077
2024/01/22,17:48,Monday,QUEEN STATION,SUDP,0,0,,YU,0
2024/01/22,18:07,Monday,CHESTER STATION,MUIS,0,0,,BD,0
2024/01/22,18:08,Monday,GREENWOOD STATION,MUSAN,3,6,E,BD,5329
2024/01/22,18:09,Monday,ST GEORGE BD STATION,TUSC,0,0,W,BD,5004
2024/01/22,18:28,Monday,BLOOR STATION,SUDP,0,0,N,YU,5626
2024/01/22,18:31,Monday,YONGE BD STATION,SUDP,0,0,E,BD,5158
2024/01/22,18:37,Monday,ST PATRICK STATION,MUSAN,3,6,N,YU,5381
2024/01/22,18:43,Monday,YONGE BD STATION,TUO,0,0,W,BD,5139
2024/01/22,18:46,Monday,WILSON STATION,MUPAA,4,7,S,YU,5936
2024/01/22,18:49,Monday,KENNEDY BD STATION,SUO,3,6,W,BD,5339
2024/01/22,18:57,Monday,KIPLING STATION,TUO,3,6,E,BD,5295
2024/01/22,18:57,Monday,GLENCAIRN STATION,SUDP,6,9,S,YU,5936
2024/01/22,19:08,Monday,EGLINTON WEST STATION,SUDP,4,7,S,YU,6021
2024/01/22,19:45,Monday,WILSON STATION,PUOPO,8,11,N,YU,5906
2024/01/22,19:57,Monday,SHEPPARD WEST STATION,PUOPO,9,12,N,YU,5906
2024/01/22,20:05,Monday,SPADINA YUS STATION,PUOPO,0,0,S,YU,6086
2024/01/22,20:06,Monday,OSGOODE STATION,SUDP,0,0,N,YU,7
2024/01/22,20:06,Monday,DUNDAS WEST STATION,EUDO,0,0,W,BD,5004
2024/01/22,20:09,Monday,YORK MILLS STATION,MUPAA,5,8,N,YU,6021
2024/01/22,20:11,Monday,FINCH STATION,MUIRS,0,0,,YU,0
2024/01/22,20:31,Monday,UNION STATION,SUDP,0,0,N,YU,5701
2024/01/22,21:21,Monday,DUNDAS STATION,SUO,0,0,,BD,0
2024/01/22,21:35,Monday,UNION STATION,MUIS,0,0,,YU,0
2024/01/22,21:49,Monday,FINCH STATION,SUO,0,0,,YU,0
2024/01/22,22:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/22,22:23,Monday,ST ANDREW STATION,MUDD,7,12,N,YU,6101
2024/01/22,23:00,Monday,QUEEN'S PARK STATION,MUIRS,0,0,S,YU,0
2024/01/22,23:01,Monday,CASTLE FRANK STATION,SUUT,9,14,E,BD,5139
2024/01/22,23:27,Monday,OLD MILL STATION,SUDP,13,18,E,BD,5040
2024/01/22,23:41,Monday,LAWRENCE WEST STATION,MUIS,0,0,,YU,0
2024/01/22,00:03,Monday,FINCH STATION,MUIR,6,12,,YU,5576
2024/01/22,00:07,Monday,FINCH STATION,MUI,0,0,S,YU,5601
2024/01/22,00:16,Monday,FINCH STATION,MUIS,0,0,,YU,0
2024/01/22,00:38,Monday,QUEEN STATION,SUDP,0,0,,YU,0
2024/01/22,00:54,Monday,DUNDAS STATION,SUO,0,0,N,YU,0
2024/01/22,00:57,Monday,DUNDAS STATION,SUUT,0,0,N,YU,6001
2024/01/22,01:07,Monday,EGLINTON WEST STATION,SUDP,23,28,S,YU,6021
2024/01/22,01:10,Monday,FINCH STATION,MUIRS,0,0,,YU,0
2024/01/23,02:09,Tuesday,KIPLING STATION,SUDP,0,0,,BD,5065
2024/01/23,02:10,Tuesday,YONGE BD STATION,SUDP,0,0,,BD,0
2024/01/23,03:02,Tuesday,FINCH STATION,MUIS,0,0,,YU,0
2024/01/23,05:36,Tuesday,YORK MILLS STATION,MUATC,4,0,N,YU,6051
2024/01/23,06:24,Tuesday,ST ANDREW STATION,PUOPO,0,0,N,YU,5806
2024/01/23,06:33,Tuesday,BLOOR STATION,MUATC,3,0,S,YU,6006
2024/01/23,06:44,Tuesday,HIGHWAY 407 STATION,PUOPO,5,9,S,YU,5841
2024/01/23,06:55,Tuesday,FINCH WEST STATION,PUOPO,3,6,S,YU,5841
2024/01/23,07:07,Tuesday,OSGOODE STATION,PUOPO,0,0,N,YU,5676
2024/01/23,07:17,Tuesday,QUEEN'S PARK STATION,PUOPO,4,7,S,YU,5921
2024/01/23,07:23,Tuesday,ST PATRICK STATION,PUOPO,3,6,S,YU,5921
2024/01/23,07:26,Tuesday,LAWRENCE STATION,PUOPO,9,12,N,YU,5896
2024/01/23,07:34,Tuesday,BLOOR STATION,SUDP,0,0,S,YU,5771
2024/01/23,07:35,Tuesday,FINCH STATION,PUOPO,0,0,S,YU,5736
2024/01/23,07:37,Tuesday,NORTH YORK CTR STATION,PUOPO,3,6,S,YU,5736
2024/01/23,08:10,Tuesday,MAIN STREET STATION,MUSC,0,0,W,BD,5048
2024/01/23,08:11,Tuesday,ROSEDALE STATION,MUIR,3,6,S,YU,5706
2024/01/23,08:20,Tuesday,KENNEDY BD STATION,MUSAN,3,5,W,BD,5339
2024/01/23,08:23,Tuesday,SHEPPARD STATION,SUDP,3,6,S,YU,5916
2024/01/23,08:35,Tuesday,COXWELL STATION,MUSAN,3,5,W,BD,5197
2024/01/23,08:40,Tuesday,WILSON STATION,PUOPO,0,0,N,YU,5906
2024/01/23,08:41,Tuesday,BLOOR STATION,MUIR,3,6,S,YU,6071
2024/01/23,08:46,Tuesday,UNION STATION,MUSAN,3,6,N,YU,5856
2024/01/23,08:46,Tuesday,SHEPPARD WEST STATION,PUOPO,5,8,N,YU,5906
2024/01/23,08:50,Tuesday,CASTLE FRANK STATION,EUSC,0,0,W,BD,5197
2024/01/23,08:52,Tuesday,DOWNSVIEW PARK STATION,PUOPO,3,6,N,YU,5906
2024/01/23,09:12,Tuesday,KENNEDY BD STATION,PUMEL,0,0,W,BD,0
2024/01/23,09:13,Tuesday,LANSDOWNE STATION,PUMEL,0,0,,BD,0
2024/01/23,09:37,Tuesday,DOWNVIEW PARK STN - UN,MUO,0,0,,YU,0
2024/01/23,10:39,Tuesday,FINCH WEST STATION,MUATC,5,9,N,YU,6041
2024/01/23,10:43,Tuesday,BROADVIEW STATION,MUIRS,0,0,,BD,0
2024/01/23,10:52,Tuesday,KEELE STATION,MUSC,0,0,W,BD,5322
2024/01/23,11:16,Tuesday,CHESTER STATION,SUROB,7,11,W,BD,5157
2024/01/23,11:17,Tuesday,COLLEGE STATION,MUPAA,4,9,S,YU,5476
2024/01/23,11:34,Tuesday,UNION STATION,MUSAN,5,10,N,YU,5391
2024/01/23,11:43,Tuesday,ST GEORGE YUS STATION,MUSAN,3,8,N,YU,5751
2024/01/23,11:47,Tuesday,CASTLE FRANK STATION,MUIRS,0,0,,BD,0
2024/01/23,12:11,Tuesday,KEELE STATION,SUDP,4,8,E,BD,5091
2024/01/23,12:24,Tuesday,ROSEDALE STATION,PUOPO,3,8,S,YU,6126
2024/01/23,12:31,Tuesday,HIGHWAY 407 STATION TO,MUO,0,0,,YU,0
2024/01/23,13:23,Tuesday,LAWRENCE WEST STATION,SUDP,0,0,N,YU,5466
2024/01/23,13:23,Tuesday,BLOOR STATION,SUDP,0,0,N,YU,0
2024/01/23,13:39,Tuesday,KING STATION,SUDP,5,10,S,YU,5681
2024/01/23,13:58,Tuesday,OLD MILL STATION,TUMVS,4,8,W,BD,5259
2024/01/23,14:12,Tuesday,KENNEDY BD STATION,PUMST,0,0,,BD,0
2024/01/23,14:18,Tuesday,FINCH WEST STATION,PUOPO,5,10,N,YU,5841
2024/01/23,14:25,Tuesday,YORK UNIVERSITY STATIO,TUO,3,8,N,YU,5841
2024/01/23,14:33,Tuesday,PIONEER VILLAGE STATIO,PUOPO,5,10,N,YU,5841
2024/01/23,14:37,Tuesday,YORK MILLS STATION,SUDP,0,0,S,YU,5796
2024/01/23,15:07,Tuesday,DUNDAS STATION,MUIRS,0,0,,YU,0
2024/01/23,15:14,Tuesday,YONGE BD STATION,SUUT,0,0,W,BD,5040
2024/01/23,15:15,Tuesday,DUFFERIN STATION,MUPAA,0,0,E,BD,5278
2024/01/23,15:22,Tuesday,OSSINGTON STATION,SUPOL,0,0,W,BD,5040
2024/01/23,15:34,Tuesday,DUNDAS STATION,MUPAA,3,8,N,YU,6091
2024/01/23,16:41,Tuesday,SPADINA YUS STATION,MUIR,3,6,S,YU,5911
2024/01/23,16:58,Tuesday,UNION STATION,MUIR,3,6,S,YU,5916
2024/01/23,17:08,Tuesday,LANSDOWNE STATION,PUMEL,0,0,,BD,0
2024/01/23,17:29,Tuesday,GLENCAIRN STATION,SUDP,5,8,N,YU,5576
2024/01/23,17:44,Tuesday,LAWRENCE WEST STATION,PUMO,0,0,,YU,0
2024/01/23,18:29,Tuesday,UNION STATION,SUO,0,0,N,YU,5911
2024/01/23,18:36,Tuesday,ST CLAIR STATION,MUIR,0,0,N,YU,5786
2024/01/23,18:40,Tuesday,YORK UNIVERSITY STATIO,PUMEL,0,0,,YU,0
2024/01/23,19:27,Tuesday,QUEEN STATION,SUDP,0,0,,YU,0
2024/01/23,19:36,Tuesday,UNION STATION,SUDP,0,0,,YU,0
2024/01/23,19:59,Tuesday,BROADVIEW STATION,SUDP,0,0,,BD,0
2024/01/23,20:00,Tuesday,WILSON STATION,PUOPO,6,9,N,YU,5616
2024/01/23,20:10,Tuesday,WILSON STATION,PUOPO,0,0,S,YU,5461
2024/01/23,20:24,Tuesday,OSSINGTON STATION,MUIRS,0,0,,BD,0
2024/01/23,20:43,Tuesday,ST GEORGE YUS STATION,SUDP,9,14,N,YU,5551
2024/01/23,20:56,Tuesday,YORKDALE STATION,PUOPO,3,8,S,YU,5786
2024/01/23,21:14,Tuesday,DAVISVILLE STATION,SUDP,0,0,N,YU,5431
2024/01/23,21:30,Tuesday,SHEPPARD STATION,SUO,0,0,,YU,0
2024/01/23,21:32,Tuesday,VICTORIA PARK STATION,MUDD,3,9,W,BD,5272
2024/01/23,21:50,Tuesday,LANSDOWNE STATION,EUVE,3,9,W,BD,5106
2024/01/23,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024/01/23,22:01,Tuesday,SHEPPARD STATION,MUIS,0,0,,YU,0
2024/01/23,22:21,Tuesday,BAY STATION,MUIR,0,0,W,BD,5155
2024/01/23,22:41,Tuesday,BLOOR STATION,SUDP,0,0,S,YU,0
2024/01/23,23:23,Tuesday,HIGH PARK STATION,EUSC,0,0,E,BD,5320
2024/01/23,23:30,Tuesday,YONGE / UNIVERSITY LIN,MUO,0,0,,YU,0
2024/01/23,23:33,Tuesday,EGLINTON WEST STATION,PUOPO,14,19,N,YU,5796
2024/01/23,23:44,Tuesday,SPADINA YUS STATION,MUIS,0,0,N,YU,5551
2024/01/23,23:45,Tuesday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0
2024/01/23,00:28,Tuesday,COLLEGE STATION,MUIS,0,0,,YU,0
2024/01/23,00:35,Tuesday,SHEPPARD STATION,MUIRS,0,0,,YU,0
2024/01/23,00:50,Tuesday,EGLINTON STATION,SUDP,0,0,N,YU,5586
2024/01/23,00:57,Tuesday,QUEEN STATION,SUDP,4,9,N,YU,5611
2024/01/23,01:03,Tuesday,BROADVIEW STATION,MUIS,0,0,E,BD,5067
2024/01/23,01:20,Tuesday,BROADVIEW STATION,PUTOE,0,0,E,BD,0
2024/01/23,01:21,Tuesday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2024/01/23,01:40,Tuesday,WARDEN STATION,MUIR,9,0,W,BD,5155
2024/01/23,13:16,Tuesday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6156
2024/01/23,19:41,Tuesday,DON MILLS STATION,SUO,4,11,,SHP,0
2024/01/23,00:41,Tuesday,SHEPPARD-YONGE STATION,MUIRS,0,0,,SHP,0
2024/01/24,02:02,Wednesday,DAVISVILLE YARD,EUME,0,0,,YU,5751
2024/01/24,02:43,Wednesday,KIPLING STATION,MUIS,0,0,,BD,0
2024/01/24,03:44,Wednesday,SPADINA BD STATION,SUAE,0,0,,BD,0
2024/01/24,05:38,Wednesday,BROADVIEW STATION,PUTOE,0,0,E,BD,0
2024/01/24,05:39,Wednesday,YORK MILLS STATION,MUATC,6,0,N,YU,5556
2024/01/24,05:39,Wednesday,ST GEORGE BD STATION,PUTS,0,0,E,BD,5065
2024/01/24,06:16,Wednesday,GREENWOOD STATION,EUBK,4,7,E,BD,5194
2024/01/24,06:17,Wednesday,OLD MILL STATION,TUSC,5,8,W,BD,5263
2024/01/24,06:28,Wednesday,WILSON STATION,MUATC,4,0,N,YU,6056
2024/01/24,06:30,Wednesday,WARDEN STATION,PUSNT,3,5,E,BD,5168
2024/01/24,06:33,Wednesday,LANSDOWNE STATION,PUMEL,0,0,,BD,0
2024/01/24,07:06,Wednesday,FINCH STATION,TUO,5,8,S,YU,5916
2024/01/24,07:20,Wednesday,KIPLING STATION,MUI,3,6,E,BD,5160
2024/01/24,07:57,Wednesday,LANSDOWNE TO ROYAL YOR,MUO,5,7,,BD,0
2024/01/24,08:06,Wednesday,SUMMERHILL STATION,MUIS,0,0,,YU,0
2024/01/24,08:28,Wednesday,SHEPPARD WEST STATION,MUSAN,6,9,N,YU,5891
2024/01/24,09:14,Wednesday,OSSINGTON TO PAPE,MUO,5,7,E,BD,0
2024/01/24,09:23,Wednesday,PAPE STATION,MUFS,0,0,,BD,0
2024/01/24,09:28,Wednesday,KIPLING STATION TO JAN,MUO,5,7,E,BD,0
2024/01/24,10:12,Wednesday,SHEPPARD STATION,MUPAA,0,0,N,YU,5935
2024/01/24,10:39,Wednesday,RUNNYMEDE STATION,SUUT,0,0,E,BD,5091
2024/01/24,10:50,Wednesday,QUEEN'S PARK STATION,PUMEL,0,0,,YU,0
2024/01/24,10:59,Wednesday,EGLINTON STATION,SUO,18,23,N,YU,5726
2024/01/24,11:22,Wednesday,KEELE STATION,MUTO,3,7,W,BD,5252
2024/01/24,11:29,Wednesday,OSSINGTON STATION,EUSC,0,0,E,BD,5320
2024/01/24,11:48,Wednesday,SHERBOURNE STATION,SUO,0,0,,BD,0
